Modulo;Data;Funcao;Status;Descricao
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:34;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:34;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Falha;9 - Subscrito fora do intervalo
VBA;15/12/2020 08:30:35;Processa_ARquivos;Sucesso;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;Processa_ARquivos;Processando;Processando arquivo [C:\PROJETOS\GOBI\COFCO\2020\Dezembro\Pasta02\Pendentes\Carga Ferro - MILHO TRO - TGRAO - 09122020.csv]
VBA;15/12/2020 08:30:35;IMPORTA_DADOS;Processando;INICIANDO IMPORTAÇÃO DE INFORMAÇÕES
